Date,US5Y,US2Y,US10Y
2025-03-12,4.078999996185303,4.197000026702881,4.317999839782715
2025-03-13,4.0279998779296875,4.188000202178955,4.27400016784668
2025-03-14,4.081999778747559,4.188000202178955,4.308000087738037
2025-03-17,4.0980000495910645,4.188000202178955,4.306000232696533
2025-03-18,4.070000171661377,4.195000171661377,4.281000137329102
2025-03-19,4.03000020980835,4.190000057220459,4.25600004196167
2025-03-20,4.006999969482422,4.182000160217285,4.232999801635742
2025-03-21,4.007999897003174,4.184999942779541,4.251999855041504
2025-03-24,4.0970001220703125,4.182000160217285,4.330999851226807
2025-03-25,4.058000087738037,4.182000160217285,4.307000160217285
2025-03-26,4.083000183105469,4.190000057220459,4.3379998207092285
2025-03-27,4.0980000495910645,4.188000202178955,4.36899995803833
2025-03-28,3.9809999465942383,4.188000202178955,4.255000114440918
2025-03-31,3.9830000400543213,4.192999839782715,4.245999813079834
